wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc
3,1,0,9,10,0,8,1,1,0.0,49,0.0,0,0.0,1.0,0,0,14.33333333,1,0.6667
23,4,0,3,32,253,0,3,23,2.0,149,0.0,0,0.810344828,0.295652174,1,3,5.47826087,3,1.1304
6,1,2,7,7,15,3,4,6,2.0,12,0.0,0,0.0,0.361111111,0,0,1.0,1,0.8333
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5
1,7,6,8,21,0,7,2,1,2.0,93,0.0,0,1.0,1.0,0,0,92.0,0,0.0
11,5,2,7,27,49,2,0,10,0.8,85,1.0,0,0.944134078,0.345454545,2,2,6.636363636,2,1.0
8,2,0,7,20,0,2,5,6,0.285714286,179,1.0,0,0.695652174,0.40625,1,2,21.25,2,1.375
4,2,0,11,25,6,3,8,2,2.0,208,0.0,0,0.857142857,0.625,1,1,51.0,1,0.75
7,2,5,16,23,9,5,11,6,0.5,163,1.0,0,0.857142857,0.387755102,1,1,22.14285714,1,0.7143
17,2,2,7,44,106,4,4,15,0.760416667,483,0.5,0,0.458333333,0.485294118,1,6,27.05882353,5,1.5294
25,2,0,8,40,258,4,4,23,0.758333333,390,0.8,0,0.333333333,0.3,1,6,14.4,7,1.76
42,1,0,6,89,0,4,2,41,1.0,361,0.066666667,1,0.0,0.304761905,0,0,6.523809524,5,1.0952
1,1,0,1,2,0,1,0,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0
1,1,0,12,1,0,12,0,0,2.0,617,0.0,0,0.0,0.0,0,0,496.0,0,0.0
2,1,0,5,2,1,4,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0
13,5,0,16,79,0,1,16,2,0.5,744,1.0,1,0.849315068,0.25,3,6,56.0,1,0.8462
2,1,0,1,5,1,0,1,2,2.0,15,0.0,0,0.0,0.5,0,0,6.5,1,0.5
1,1,0,2,1,0,2,0,0,2.0,191,0.0,0,0.0,0.0,0,0,152.0,0,0.0
3,4,0,9,9,3,5,4,2,2.0,23,0.0,0,0.988636364,0.666666667,3,4,6.666666667,2,0.6667
6,3,0,10,20,13,0,10,4,1.04,72,0.8,0,0.75,0.4,2,3,10.16666667,1,0.6667
5,1,0,7,31,10,0,7,2,0.875,145,0.0,0,0.0,0.3,0,0,27.6,3,1.4
21,3,0,16,56,104,5,15,10,0.65625,500,1.0,3,0.32,0.2375,1,3,22.42857143,5,1.0952
5,1,0,3,14,4,2,1,4,0.583333333,145,0.666666667,1,0.0,0.5,0,0,27.4,7,2.6
1,2,1,2,2,0,1,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0
11,1,0,1,17,25,1,0,11,0.725,105,1.0,0,0.0,0.409090909,0,0,8.181818182,3,1.2727
6,1,0,6,11,13,2,4,4,0.8,42,1.0,1,0.0,0.6,0,0,5.833333333,3,1.1667
8,2,0,5,19,8,0,5,7,1.0,165,0.3,0,0.5625,0.6875,0,0,18.375,2,1.0
9,1,0,9,31,22,1,8,5,0.8125,140,1.0,2,0.0,0.285714286,0,0,13.88888889,3,1.2222
6,1,0,2,8,15,2,0,6,1.2,139,0.0,0,0.0,0.333333333,0,0,22.0,4,2.0
4,1,0,6,6,0,5,1,4,0.0,73,0.0,1,0.0,0.55,0,0,16.5,2,0.5
20,2,0,9,38,34,2,7,20,0.778947368,385,1.0,4,0.40625,0.242857143,1,7,18.0,11,2.55
2,1,0,15,2,1,14,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0
14,6,0,11,77,51,5,10,1,0.817307692,516,1.0,1,0.980740741,0.5,4,12,35.28571429,3,1.4286
3,2,0,3,5,3,1,2,0,2.0,24,0.0,0,0.5,0.555555556,0,0,7.0,2,1.3333
4,3,0,1,15,6,0,1,3,1.333333333,1166,0.0,0,0.926829268,0.333333333,0,0,271.25,2,1.0
19,1,0,19,19,171,3,16,19,2.0,19,0.0,0,0.0,0.108359133,0,0,0.0,1,1.0
23,2,0,15,35,237,8,9,19,0.795454545,174,1.0,1,0.565217391,0.246376812,1,2,6.47826087,1,0.8696
2,3,0,4,14,0,1,3,2,1.0,54,0.5,1,0.928571429,0.625,0,0,25.0,1,0.5
14,1,1,2,19,79,1,1,7,0.807692308,97,1.0,0,0.0,0.285714286,0,0,5.5,2,1.0
4,2,0,4,6,4,1,3,4,0.666666667,20,1.0,0,0.5,0.625,0,0,3.75,1,0.75
15,5,0,26,71,0,4,25,15,0.535714286,499,1.0,1,0.954063604,0.193939394,0,0,32.13333333,2,0.9333
46,1,0,51,178,461,6,47,28,0.897916667,3157,0.375,21,0.0,0.157142857,0,0,66.23913043,51,4.8913
18,1,0,63,65,81,49,14,17,0.950980392,560,0.25,2,0.0,0.222222222,0,0,29.44444444,2,0.8889
2,1,0,10,2,1,10,1,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0
1,1,0,6,2,0,5,1,1,2.0,12,0.0,2,0.0,1.0,0,0,3.0,0,0.0
2,1,0,3,2,1,3,0,2,2.0,2,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0
4,4,0,3,8,6,2,1,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0
1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
15,1,0,11,38,81,2,10,6,0.857142857,177,1.0,0,0.0,0.160714286,0,0,10.4,1,0.8667
17,2,0,5,37,128,1,4,11,2.0,287,0.0,0,0.777777778,0.217647059,1,12,15.88235294,3,1.1176
2,2,0,8,26,1,1,7,2,2.0,149,0.0,0,0.958333333,1.0,0,0,73.5,1,0.5
10,1,0,3,17,0,2,1,9,0.555555556,243,0.0,1,0.0,0.466666667,0,0,22.8,5,2.1
5,1,1,6,6,0,5,1,5,0.5,32,1.0,1,0.0,0.466666667,0,0,5.0,1,0.8
1,1,1,8,2,0,4,4,1,2.0,28,0.0,4,0.0,1.0,0,0,21.0,0,0.0
20,2,0,14,65,94,3,14,15,0.649122807,327,1.0,2,0.321428571,0.154545455,1,1,15.2,3,1.15
2,2,0,9,6,1,3,6,1,1.0,54,0.0,0,0.947368421,0.666666667,1,2,24.5,1,0.5
1,0,0,5,4,0,3,2,1,2.0,9,0.0,0,0.0,1.0,0,0,8.0,0,0.0
2,3,0,11,3,0,11,0,2,1.0,13,0.5,0,0.944444444,0.75,0,0,4.5,1,0.5
3,4,0,1,4,1,0,1,2,1.423076923,3769,0.0,0,0.976190476,1.0,0,0,1251.0,1,0.3333
35,1,0,5,51,253,1,4,7,0.719814241,3060,0.210526316,1,0.0,0.405882353,0,0,85.88571429,112,7.8286
8,2,0,15,52,16,1,0,5,0.666666667,335,1.0,1,0.730769231,0.46875,1,2,40.5,2,1.0
3,1,0,15,3,3,15,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0
20,6,1,53,101,50,8,46,13,0.831578947,1191,1.0,1,0.838983051,0.225,3,8,58.05,8,2.6
5,1,0,1,7,8,1,0,3,0.75,22,1.0,1,0.0,0.75,0,0,3.2,1,0.6
1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
5,4,0,17,19,10,0,17,5,2.0,85,0.0,0,0.96,0.333333333,3,12,16.0,2,1.2
31,4,0,10,59,117,1,10,29,0.5,823,0.5,0,0.802721088,0.150537634,4,20,25.41935484,14,2.9032
4,4,0,3,8,6,2,1,4,2.0,20,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0
3,1,0,24,4,3,24,0,3,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0
5,3,0,5,18,10,1,4,5,1.25,75,0.0,0,0.98,0.466666667,2,6,13.8,16,3.8
9,2,0,4,16,0,3,1,9,0.5625,122,1.0,0,0.272727273,0.555555556,0,0,12.11111111,4,1.2222
11,2,0,1,23,39,1,0,10,0.483333333,136,1.0,0,0.454545455,0.348484848,1,1,10.81818182,1,0.5455
5,1,0,6,5,10,6,0,5,2.0,5,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0
1,3,0,6,2,0,6,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0
10,2,19,29,22,17,20,9,7,0.777777778,99,1.0,4,0.608695652,0.28,1,1,8.5,2,1.2
2,1,0,1,3,1,0,1,2,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,0.5
9,2,0,13,20,36,1,13,8,2.0,85,0.0,0,0.804878049,0.351851852,2,3,8.444444444,2,1.2222
9,2,0,4,13,36,2,2,9,1.125,62,0.0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778
6,3,0,28,58,3,1,28,5,0.6,332,1.0,2,0.918032787,0.361111111,1,7,54.0,9,2.6667
5,3,0,4,10,10,1,4,2,2.0,25,0.0,0,0.884615385,0.4,2,2,4.0,1,0.6
9,6,0,8,45,18,4,7,1,0.71875,205,1.0,1,0.988059701,0.5,4,12,21.33333333,2,1.0
22,2,0,8,34,213,4,4,20,0.75,330,0.75,0,0.366666667,0.310606061,1,6,13.81818182,7,1.8636
8,2,0,11,14,22,3,10,8,0.285714286,57,1.0,0,0.821428571,0.303571429,0,0,6.0,1,0.625
3,0,0,8,11,1,1,7,2,0.5,41,1.0,0,0.0,0.75,0,0,12.33333333,1,0.3333
1,1,0,4,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
2,4,0,5,7,1,0,5,2,2.0,614,0.0,0,0.976190476,1.0,0,0,306.0,1,0.5
2,1,0,55,2,1,54,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0
5,2,1,5,16,2,1,5,4,0.625,107,0.5,1,0.823529412,0.5,1,4,20.0,9,2.2
6,5,1,6,33,7,1,5,3,0.7,164,1.0,0,0.961538462,0.5,3,6,26.0,2,1.0
2,2,0,8,5,1,1,8,1,2.0,145,0.0,0,0.75,0.571428571,0,0,71.5,1,0.5
15,2,1,7,49,75,2,5,9,0.75,402,1.0,0,0.578947368,0.325925926,1,1,25.53333333,1,0.5333
1,1,0,1,1,0,1,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
10,2,0,3,23,0,0,3,10,0.5,116,1.0,1,0.590909091,0.35,1,8,10.4,4,1.3
3,3,0,1,4,3,0,1,3,1.5,11,0.0,0,0.98989899,1.0,2,4,2.333333333,1,0.6667
4,3,0,5,16,0,1,5,1,0.666666667,93,0.5,0,0.946428571,0.5,2,7,21.75,1,0.75
1,1,0,7,1,0,6,1,0,2.0,62,0.0,0,0.0,0.0,0,0,60.0,0,0.0
8,3,0,2,39,10,0,2,8,0.714285714,265,1.0,0,0.840909091,0.325,1,1,31.625,4,1.25
6,4,0,10,33,0,0,10,6,0.6,511,1.0,0,0.939759036,0.555555556,1,1,83.5,1,0.8333
18,2,0,7,54,141,1,6,9,0.891640867,1392,0.157894737,2,0.2,0.189814815,0,0,75.27777778,4,1.1667
3,4,0,7,19,3,1,6,2,1.5,55,0.0,0,0.990566038,0.666666667,2,3,17.0,1,0.6667
33,3,0,17,49,424,5,16,27,0.86875,284,1.0,1,0.473684211,0.137741047,0,0,7.303030303,2,1.0909
2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.944444444,0.625,1,1,9.5,1,0.5
11,2,0,10,15,0,1,9,11,0.3,104,1.0,1,0.333333333,0.363636364,0,0,8.272727273,1,0.7273
7,1,0,3,8,9,2,1,0,0.833333333,52,1.0,1,0.0,0.285714286,0,0,5.571428571,1,0.8571
8,3,0,1,21,28,1,0,7,1.142857143,430,0.0,0,0.857142857,0.225,0,0,17.375,2,0.875
248,4,0,70,482,16336,53,37,193,0.879170739,9106,0.775862069,10,0.724215247,0.076315789,3,14,35.48387097,29,3.2581
13,1,0,22,54,76,20,6,10,0.861111111,537,0.0,0,0.0,0.183333333,0,0,39.84615385,11,3.0
11,2,0,4,25,0,1,3,7,0.625,447,1.0,0,0.444444444,0.287878788,1,3,39.27272727,6,1.5455
20,1,0,10,38,62,5,5,13,0.708133971,601,0.636363636,4,0.0,0.233082707,0,0,28.5,11,2.65
17,1,0,20,26,46,19,1,16,0.96875,728,0.1,0,0.0,0.333333333,0,0,41.23529412,12,5.0588
3,3,0,0,4,1,0,0,2,0.5,234,1.0,0,0.974358974,1.0,0,0,76.66666667,1,0.3333
5,2,0,7,17,0,2,6,5,0.0,62,1.0,1,0.2,0.4,1,1,11.2,2,1.0
40,3,1,17,99,664,2,15,31,0.918192918,855,0.952380952,2,0.486842105,0.194444444,0,0,19.85,8,1.6
8,4,0,9,19,22,2,7,8,0.714285714,59,1.0,0,0.973544974,0.3,2,3,6.25,1,0.625
1,3,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0
5,3,0,1,16,8,0,1,3,1.24795082,4275,0.0,0,0.926829268,0.333333333,0,0,805.2,2,0.8
24,1,0,9,52,86,4,5,16,0.673913043,451,0.833333333,3,0.0,0.183333333,0,0,17.54166667,5,1.7083
3,3,0,5,12,0,1,5,1,0.75,59,0.5,0,0.961538462,0.555555556,2,3,18.0,1,0.6667
1,2,0,14,2,0,11,3,0,2.0,11,0.0,1,1.0,1.0,0,0,9.0,0,0.0
1,1,0,3,1,0,3,0,0,2.0,196,0.0,0,0.0,0.0,0,0,156.0,0,0.0
5,3,0,1,16,8,0,1,3,1.24795082,4275,0.0,0,0.926829268,0.333333333,0,0,805.2,2,0.8
7,1,0,11,38,0,1,11,5,0.625,359,0.75,1,0.0,0.270833333,0,0,49.71428571,31,5.2857
4,1,1,4,12,6,3,1,4,0.666666667,37,1.0,1,0.0,0.5,0,0,8.0,1,0.75
10,1,0,12,46,17,10,3,8,0.622222222,296,1.0,0,0.0,0.35,0,0,28.1,10,2.8
75,1,2,58,156,2419,46,20,49,0.912483912,1888,0.666666667,5,0.0,0.106821107,0,0,23.89333333,6,1.72
4,5,0,4,6,0,2,2,3,0.333333333,23,1.0,0,0.986486486,0.5,0,0,4.5,1,0.75
14,1,3,24,17,89,24,0,14,0.923076923,224,1.0,0,0.0,0.271428571,0,0,14.92857143,1,0.9286
19,2,0,9,20,159,4,7,15,0.666666667,105,1.0,1,0.703703704,0.233082707,1,3,4.473684211,1,0.8421
17,5,0,15,57,22,0,15,15,0.583333333,298,1.0,1,0.869918699,0.264705882,4,7,16.35294118,4,1.2353
10,2,0,5,28,13,3,4,9,0.722222222,230,0.75,1,0.724137931,0.472222222,1,3,21.6,3,1.2
5,6,0,10,33,4,5,7,2,0.666666667,142,1.0,2,0.993836672,0.5,1,1,26.8,1,0.8
70,1,0,17,192,1069,1,16,22,0.922959573,7218,1.0,15,0.0,0.148033126,0,0,101.0285714,3,1.0429
10,2,0,2,37,23,0,2,7,0.833333333,301,0.0,1,0.884057971,0.2,0,0,28.1,4,1.7
7,1,0,6,16,9,5,1,3,1.164242424,1460,0.003636364,0,0.0,0.19047619,0,0,168.2857143,2,1.2857
2,1,0,10,12,0,2,8,2,0.0,49,1.0,2,0.0,0.583333333,0,0,22.5,1,0.5
18,1,0,62,55,99,52,11,12,0.885154062,395,0.476190476,4,0.0,0.209150327,0,0,19.77777778,5,1.5556
7,1,0,10,21,3,10,0,1,0.611111111,269,1.0,0,0.0,0.4,0,0,37.0,7,2.1429
3,1,0,3,8,0,3,0,3,0.0,32,0.0,0,0.0,0.666666667,0,0,9.333333333,1,0.6667
27,2,0,20,64,167,13,11,22,0.761538462,446,1.0,0,0.333333333,0.102564103,2,6,15.33333333,12,1.5926
3,3,0,8,9,0,2,8,2,0.5,44,1.0,3,0.913043478,0.4,0,0,12.66666667,2,1.0
0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0
3,5,0,14,33,1,0,14,2,0.5,177,1.0,0,0.98245614,0.75,1,7,57.66666667,1,0.3333
5,2,0,6,29,0,0,6,5,0.25,261,1.0,0,0.733333333,0.45,0,0,50.8,3,1.6
11,1,0,2,14,49,2,1,11,0.8,50,1.0,1,0.0,0.454545455,0,0,3.363636364,1,0.9091
33,2,2,14,69,0,3,12,20,0.534722222,2970,1.0,2,0.184210526,0.1875,1,3,88.72727273,2,1.0606
4,1,0,26,29,6,25,1,3,2.0,213,0.0,0,0.0,0.291666667,0,0,52.25,15,4.75
2,3,0,4,4,1,0,4,1,2.0,11,0.0,0,0.941176471,0.666666667,1,1,4.5,1,0.5
6,2,0,16,45,15,3,13,6,2.0,280,0.0,0,0.782608696,0.229166667,1,1,45.66666667,1,0.8333
58,1,0,71,166,1341,58,23,45,0.804385965,1720,0.2,5,0.0,0.117647059,0,0,28.31034483,34,1.6552
5,3,0,8,19,0,1,7,4,0.625,56,1.0,1,0.913043478,0.5,0,0,9.8,1,0.4
4,2,0,10,10,6,4,8,4,2.0,37,0.0,0,0.931034483,0.392857143,1,1,8.25,1,0.5
6,3,0,6,16,0,2,6,6,0.6,86,1.0,2,0.933333333,0.444444444,1,1,12.83333333,1,0.8333
6,3,0,18,40,3,1,18,5,0.4,183,1.0,1,0.918032787,0.305555556,1,6,29.33333333,5,1.6667
14,0,0,15,26,39,0,15,12,0.807692308,157,0.833333333,2,0.0,0.230769231,0,0,9.785714286,8,1.3571
23,4,0,3,26,253,0,3,23,2.0,127,0.0,0,0.788461538,0.52173913,1,6,4.52173913,1,0.9565
6,3,0,9,35,0,2,9,1,0.666666667,174,1.0,1,0.851851852,0.36,1,1,27.5,6,1.5
4,1,0,3,23,4,1,2,1,0.333333333,174,1.0,0,0.0,0.583333333,0,0,42.0,3,1.25
2,3,0,4,4,1,0,4,1,2.0,11,0.0,0,0.971428571,0.666666667,1,1,4.5,1,0.5
23,1,0,0,23,253,0,0,23,2.0,23,0.0,0,0.0,0.347826087,0,0,0.0,1,1.0
2,3,0,0,3,1,0,0,2,2.0,374,0.0,0,0.974358974,1.0,0,0,186.0,1,0.5
9,1,0,2,12,22,1,1,9,0.8125,75,1.0,2,0.0,0.288888889,0,0,6.888888889,4,1.2222
27,3,2,25,41,321,2,23,27,0.0,191,1.0,0,0.535714286,0.084656085,0,0,6.037037037,4,1.1852
5,1,0,12,31,0,0,12,2,1.0,132,0.25,0,0.0,0.5,0,0,24.6,1,0.6
4,1,0,3,15,6,0,3,2,1.0,54,0.0,0,0.0,0.3125,0,0,12.25,1,0.75
3,4,0,1,4,1,0,1,2,0.5,499,0.0,0,0.976190476,1.0,0,0,165.0,1,0.3333
11,1,0,39,25,0,38,2,11,0.0,135,1.0,0,0.0,0.484848485,0,0,11.18181818,2,1.1818
8,5,0,4,33,28,2,2,7,2.0,143,0.0,0,0.992974239,0.5,1,1,16.875,3,1.125
6,1,0,5,27,1,1,4,5,0.666666667,163,1.0,1,0.0,0.36,0,0,25.66666667,15,3.0
2,2,0,7,6,1,1,6,1,2.0,28,0.0,0,0.947368421,0.625,1,1,13.0,1,0.5
2,1,0,0,2,1,0,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0
19,2,0,41,47,151,18,27,17,1.0,286,0.0,0,0.647058824,0.247368421,2,4,14.0,4,1.3158
12,1,0,7,62,28,2,5,7,0.545454545,507,1.0,1,0.0,0.329545455,0,0,41.0,6,2.3333
8,2,0,17,29,0,17,0,8,0.285714286,119,0.0,0,0.666666667,0.34375,0,0,13.75,2,1.0
18,2,0,44,42,153,18,30,17,2.0,268,0.0,0,0.66,0.283950617,2,4,13.88888889,4,1.2778
15,3,0,5,22,71,1,5,13,0.785714286,113,1.0,0,0.729166667,0.35,2,6,6.333333333,2,0.9333
11,2,0,11,17,25,3,11,8,0.766666667,73,1.0,0,0.741935484,0.25,0,0,5.363636364,1,0.7273
2,3,0,4,6,0,0,4,2,0.0,35,1.0,1,0.75,0.75,0,0,16.0,1,0.5
4,3,0,5,16,0,0,5,4,0.333333333,95,1.0,0,0.914285714,0.75,0,0,22.25,1,0.75
3,2,0,3,5,3,1,2,0,2.0,24,0.0,0,0.5,0.555555556,0,0,7.0,2,1.3333
1,2,0,1,3,0,0,1,1,2.0,7,0.0,0,1.0,1.0,0,0,6.0,0,0.0
3,1,0,3,7,3,3,0,3,2.0,33,0.0,0,0.0,0.555555556,0,0,10.0,3,1.6667
12,2,0,6,22,46,3,3,10,0.818181818,128,0.5,0,0.55,0.4,1,6,9.5,2,1.0
7,2,0,6,13,17,4,2,7,0.75,46,1.0,1,0.333333333,0.428571429,0,0,5.285714286,1,0.8571
4,3,0,9,12,0,5,4,4,0.0,41,1.0,1,0.875,0.4375,0,0,9.0,1,0.75
6,1,0,6,39,13,3,3,4,0.6,193,0.0,0,0.0,0.35,0,0,31.0,1,0.6667
1,4,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0
4,2,0,6,16,4,1,5,3,0.666666667,50,1.0,0,0.857142857,0.466666667,0,0,11.25,1,0.25
3,2,0,6,9,0,4,2,3,0.0,34,1.0,0,0.714285714,0.666666667,1,1,10.0,1,0.6667
20,2,0,13,49,0,2,11,18,0.447368421,186,0.0,2,0.540540541,0.258333333,1,1,8.2,2,0.9
11,4,0,20,42,0,2,19,11,0.64,380,1.0,3,0.879518072,0.204545455,2,7,33.09090909,35,4.8182
7,2,0,3,35,1,1,2,6,0.5,199,1.0,1,0.85,0.265306122,1,6,27.14285714,6,1.7143
13,3,0,6,31,0,1,6,11,0.375,218,1.0,2,0.571428571,0.208791209,2,2,15.61538462,6,1.3077
17,4,0,2,27,136,0,2,17,2.0,123,0.0,0,0.854545455,0.317647059,0,0,6.235294118,3,1.1765
14,1,0,8,29,0,6,3,10,0.358974359,378,1.0,1,0.0,0.244897959,0,0,25.78571429,4,2.4286
10,3,1,26,18,3,24,3,9,0.861111111,99,0.25,2,0.91025641,0.333333333,2,22,8.5,3,1.2
3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.555555556,1,1,7.333333333,1,0.6667
7,2,0,2,8,21,0,2,7,1.0,26,1.0,0,0.583333333,0.428571429,1,2,2.571428571,1,0.7143
7,4,0,3,10,21,0,3,7,2.0,39,0.0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571
4,6,0,12,16,0,1,12,2,0.583333333,109,1.0,1,0.921052632,0.4,1,1,25.25,2,1.0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
7,2,0,12,13,15,3,12,6,0.666666667,43,1.0,0,0.7,0.285714286,1,1,5.0,1,0.8571
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
6,3,0,7,13,3,1,6,4,0.0,46,1.0,1,0.782608696,0.375,1,1,6.5,1,0.8333
5,2,1,7,13,0,2,5,4,0.4375,110,0.5,1,0.25,0.5,0,0,20.2,4,1.6
17,4,0,2,23,136,0,2,17,2.0,96,0.0,0,0.854545455,0.397058824,0,0,4.647058824,1,0.9412
3,5,0,7,14,3,6,2,3,2.0,52,0.0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667
5,5,0,8,44,8,3,7,3,0.875,289,0.0,3,0.995695839,0.3,0,0,56.0,3,1.0
6,1,0,11,13,0,10,2,6,0.4,44,1.0,1,0.0,0.444444444,0,0,6.0,1,0.8333
3,3,0,18,37,1,2,18,3,0.0,157,1.0,0,0.909090909,0.583333333,0,0,50.66666667,5,2.0
2,2,0,4,4,1,1,3,2,2.0,10,0.0,0,0.75,0.75,0,0,4.0,1,0.5
4,4,0,32,45,0,0,32,3,0.083333333,524,1.0,4,0.96969697,0.458333333,3,7,129.0,8,2.5
39,2,0,26,168,427,4,23,22,0.895833333,1749,1.0,7,0.26,0.122171946,0,0,43.23076923,20,2.641
9,1,0,14,29,0,7,9,4,0.708333333,180,0.0,2,0.0,0.333333333,0,0,18.33333333,3,1.6667
9,2,0,13,20,36,1,13,8,2.0,85,0.0,0,0.804878049,0.351851852,2,3,8.444444444,2,1.2222
3,1,0,3,7,0,1,2,3,0.0,21,1.0,0,0.0,0.666666667,0,0,5.666666667,1,0.6667
6,3,0,28,55,3,2,27,5,0.6,318,1.0,2,0.918032787,0.361111111,1,6,51.66666667,9,2.6667
2,2,0,1,6,1,0,1,2,2.0,13,0.0,0,0.958333333,1.0,0,0,5.5,1,0.5
15,3,0,16,78,69,0,16,10,0.826530612,502,1.0,0,0.725490196,0.233333333,1,1,32.0,6,1.4
1,1,0,167,1,0,166,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0
7,5,0,5,18,0,1,4,7,0.583333333,116,0.0,0,0.978417266,0.285714286,3,14,15.28571429,1,0.4286
2,1,0,3,4,1,1,3,2,2.0,10,0.0,0,0.0,0.75,0,0,4.0,1,0.5
2,3,0,9,20,1,2,7,1,2.0,128,0.0,0,0.987179487,0.625,1,3,63.0,9,4.5
8,3,0,3,42,8,0,3,3,0.785714286,202,1.0,0,0.806451613,0.357142857,3,4,24.0,1,0.75
2,5,0,4,4,1,3,1,2,2.0,11,0.0,0,1.0,0.833333333,0,0,4.5,0,0.0
8,1,0,11,8,28,7,5,8,2.0,8,0.0,0,0.0,0.363636364,0,0,0.0,1,1.0
17,1,0,4,58,130,1,4,5,0.921875,630,0.25,0,0.0,0.129411765,0,0,35.82352941,4,2.1176
4,3,0,1,15,6,0,1,3,1.333333333,2120,0.0,0,0.926829268,0.333333333,0,0,495.5,2,1.0
2,1,0,6,7,0,1,5,2,0.0,36,1.0,1,0.0,0.625,0,0,16.0,1,0.5
13,6,0,9,38,62,5,8,9,0.8125,177,1.0,2,0.98173516,0.307692308,3,3,12.30769231,2,1.0
3,4,0,5,20,3,0,5,1,1.0,71,0.0,0,0.961538462,1.0,2,4,22.33333333,3,1.6667
9,6,0,5,17,26,0,5,6,0.833333333,71,0.0,0,0.949367089,0.333333333,1,4,6.555555556,3,1.1111
25,2,0,11,41,258,7,4,23,0.758333333,389,0.8,0,0.333333333,0.257142857,1,6,14.36,7,1.76
25,2,0,15,61,234,4,11,21,0.913194444,396,1.0,2,0.178571429,0.223958333,1,1,14.36,17,2.08
4,2,0,10,20,6,4,8,4,2.0,161,0.0,0,0.931034483,0.416666667,1,1,39.25,1,0.5
9,2,0,4,37,8,0,4,7,0.822916667,314,0.0,1,0.897058824,0.21875,0,0,32.55555556,7,2.0
6,3,3,0,8,0,0,0,6,0.1,54,1.0,0,0.85,0.555555556,1,2,7.666666667,3,0.8333
3,2,0,3,5,3,1,2,0,2.0,18,0.0,0,0.5,0.555555556,0,0,5.0,2,1.0
12,4,0,3,22,66,0,3,12,2.0,97,0.0,0,0.895238095,0.316666667,1,1,7.083333333,3,1.25
29,1,0,23,44,0,22,1,21,0.651785714,1651,0.0625,1,0.0,0.242063492,0,0,55.37931034,11,3.0
2,3,0,0,3,1,0,0,2,2.0,231,0.0,0,0.974358974,1.0,0,0,114.5,1,0.5
0,1,0,2,0,0,1,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0
7,1,0,5,16,0,1,4,4,0.666666667,416,1.0,1,0.0,0.265306122,0,0,57.14285714,14,4.1429
9,2,0,15,64,6,3,13,2,0.788043478,727,0.956521739,4,0.461538462,0.25,0,0,77.22222222,14,3.1111
4,1,0,8,18,6,5,4,3,2.0,62,0.0,0,0.0,0.458333333,0,0,14.5,3,1.25
3,1,0,9,19,3,1,9,1,2.0,110,0.0,0,0.0,0.555555556,0,0,35.66666667,17,6.3333
27,3,0,46,60,347,8,40,26,2.0,407,0.0,0,0.573770492,0.202020202,1,3,14.07407407,9,1.6667
6,2,0,2,8,5,2,0,6,0.8,47,0.0,0,0.642857143,0.444444444,0,0,6.0,1,0.8333
